,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp0maxabs,0.9416666666666667,0.7280560043080236,0.7482014388489208,0.7172413793103448,0.697986577181208,0.8062015503875969,2052,50,90,208
