,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,emb3,0.92625,0.7576493443419134,0.7305936073059361,0.7736943907156673,0.8053691275167785,0.6685236768802229,1983,119,58,240
