,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,lstm4,0.9316666666666666,0.7376590330788804,0.7311475409836067,0.7413563829787234,0.7483221476510067,0.7147435897435898,2013,89,75,223
