,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp5scaled,0.7820833333333334,0.6210762331838564,0.5143918291550604,0.7026889903602233,0.9295302013422819,0.355584082156611,1600,502,21,277
