,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,convlstm1,0.935,0.7666166916541729,0.751592356687898,0.7752956636005257,0.7919463087248322,0.7151515151515152,2008,94,62,236
