,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,bilstm4,0.9420833333333334,0.7694287184765827,0.7679465776293823,0.7702612190221031,0.7718120805369127,0.7641196013289037,2031,71,68,230
