,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp2,0.93875,0.7264502394890899,0.7407407407407407,0.7186858316221766,0.7046979865771812,0.7806691449814126,2043,59,88,210
