,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,bilstm1,0.9383333333333334,0.7332630469161834,0.7430555555555556,0.7278911564625851,0.7181208053691275,0.7697841726618705,2038,64,84,214
