,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,lstm3,0.9379166666666666,0.7788317523714429,0.7631160572337042,0.7879185817465529,0.8053691275167785,0.7250755287009063,2011,91,58,240
