,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp1scaled,0.8958333333333334,0.6782873186710342,0.6408045977011495,0.70125786163522,0.7483221476510067,0.5603015075376885,1927,175,75,223
