,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,bilstm1,0.9383333333333334,0.7351394003156233,0.7439446366782008,0.7302989130434783,0.7214765100671141,0.7678571428571429,2037,65,83,215
