,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp5,0.94,0.732589048378522,0.7464788732394365,0.7250341997264022,0.7114093959731543,0.7851851851851852,2044,58,86,212
