,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp2scaled,0.93125,0.7580645161290323,0.7401574803149606,0.7684761281883585,0.7885906040268457,0.6973293768545994,2000,102,63,235
