,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp4,0.93125,0.6474538332400672,0.6833013435700576,0.6289752650176679,0.5973154362416108,0.7982062780269058,2057,45,120,178
