,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp1,0.9395833333333333,0.712425393380358,0.7358834244080146,0.6999306999307,0.6778523489932886,0.8047808764940239,2053,49,96,202
