,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,lstm1,0.9341666666666667,0.7511403953370501,0.742671009771987,0.7559681697612731,0.7651006711409396,0.7215189873417721,2014,88,70,228
