,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,convbilstm1,0.9204166666666667,0.7424096385542168,0.7127819548872181,0.7601026298909558,0.7953020134228188,0.6457765667574932,1972,130,61,237
