,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,mlp4scaled,0.9308333333333333,0.7101411395713539,0.7157534246575343,0.7070365358592693,0.7013422818791947,0.7307692307692307,2025,77,89,209
