,model,accuracy,F1.5-score,F1-score,F2-score,recall,precision,tn,fp,fn,tp
0,emb1,0.91125,0.6013986013986016,0.6175942549371635,0.5926946933149553,0.5771812080536913,0.6640926640926641,2015,87,126,172
